ID,atom:entry,atom:id,atom:link,atom:summary,atom:title,atom:updated,cac-place-ext:AdditionalPublicationDocumentReference,cac-place-ext:AdditionalPublicationRequest,cac-place-ext:AdditionalPublicationStatus,cac-place-ext:ContractFolderStatus,cac-place-ext:GeneralDocument,cac-place-ext:GeneralDocumentDocumentReference,cac-place-ext:LocatedContractingParty,cac-place-ext:ParentLocatedParty,cac-place-ext:ValidNoticeInfo,cac:AdditionalDocumentReference,cac:Address,cac:AddressLine,cac:AllowedSubcontractTerms,cac:Attachment,cac:AuctionTerms,cac:AwardedTenderedProject,cac:AwardingCriteria,cac:AwardingTerms,cac:BudgetAmount,cac:ClassificationCategory,cac:Contact,cac:Contract,cac:ContractExtension,cac:ContractModification,cac:ContractModificationLegalMonetaryTotal,cac:Country,cac:DocumentAvailabilityPeriod,cac:EconomicOperatorShortList,cac:ExternalReference,cac:FinalLegalMonetaryTotal,cac:FinancialEvaluationCriteria,cac:Language,cac:LegalDocumentReference,cac:LegalMonetaryTotal,cac:OptionValidityPeriod,cac:ParticipationRequestReceptionPeriod,cac:Party,cac:PartyIdentification,cac:PartyName,cac:PlannedPeriod,cac:PostalAddress,cac:ProcurementLegislationDocumentReference,cac:ProcurementProject,cac:ProcurementProjectLot,cac:RealizedLocation,cac:RequiredBusinessClassificationScheme,cac:RequiredCommodityClassification,cac:RequiredFinancialGuarantee,cac:SpecificTendererRequirement,cac:TechnicalDocumentReference,cac:TechnicalEvaluationCriteria,cac:TenderResult,cac:TenderSubmissionDeadlinePeriod,cac:TendererQualificationRequest,cac:TenderingProcess,cac:TenderingTerms,cac:WinningParty,cbc-place-ext:ContractFolderStatusCode,cbc-place-ext:NoticeTypeCode,cbc-place-ext:PublicationMediaName,cbc-place-ext:SendDate,cbc:AbnormallyLowTendersIndicator,cbc:AgencyID,cbc:AmountRate,cbc:AuctionConstraintIndicator,cbc:AwardDate,cbc:CityName,cbc:CodeValue,cbc:ContractFolderID,cbc:ContractID,cbc:ContractModificationDurationMeasure,cbc:ContractingPartyTypeCode,cbc:ContractingSystemCode,cbc:CountrySubentity,cbc:CountrySubentityCode,cbc:Description,cbc:DocumentHash,cbc:DocumentTypeCode,cbc:DurationMeasure,cbc:ElectronicMail,cbc:EndDate,cbc:EndTime,cbc:EstimatedOverallContractAmount,cbc:EvaluationCriteriaTypeCode,cbc:ExpectedQuantity,cbc:FileName,cbc:FinalDurationMeasure,cbc:FundingProgram,cbc:FundingProgramCode,cbc:GuaranteeTypeCode,cbc:HigherTenderAmount,cbc:ID,cbc:IdentificationCode,cbc:IssueDate,cbc:ItemClassificationCode,cbc:LiabilityAmount,cbc:LimitationDescription,cbc:Line,cbc:LotsCombinationContractingAuthorityRights,cbc:LowerTenderAmount,cbc:MaximumLotPresentationQuantity,cbc:MaximumQuantity,cbc:MaximumTendererAwardedLotsQuantity,cbc:MinimumQuantity,cbc:Name,cbc:Note,cbc:OptionsDescription,cbc:PartPresentationCode,cbc:PayableAmount,cbc:PersonalSituation,cbc:PostalZone,cbc:PriceRevisionFormulaDescription,cbc:ProcedureCode,cbc:ProcurementProjectLotID,cbc:Rate,cbc:ReceivedTenderQuantity,cbc:RequiredCurriculaIndicator,cbc:RequirementTypeCode,cbc:ResultCode,cbc:SMEAwardedIndicator,cbc:StartDate,cbc:SubTypeCode,cbc:SubmissionMethodCode,cbc:TaxExclusiveAmount,cbc:Telefax,cbc:Telephone,cbc:TotalAmount,cbc:TypeCode,cbc:URI,cbc:UrgencyCode,cbc:VariantConstraintIndicator,cbc:WebsiteURI,cbc:WeightNumeric
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6700619,1,1,1,1,1,1,9,2,5,1,4,4,1,0,5,0,1,1,0,6,0,0,7,1,1,0,1,0,1,0,0,2,0,0,6,0,1,1,1,0,1,0,1,2,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,5,5,2,0,2,0,0,0,1,0,1,0,0,1,1,1,1,10,2,0,1,1,1,1,1,2,0,4,0,0,0,0,0,10,2,9,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,6,1,0,1,7
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084781,1,1,1,1,1,1,3,0,3,1,0,0,1,5,3,0,1,1,0,2,0,0,3,1,1,0,1,0,0,0,0,2,1,0,2,0,1,1,1,0,0,0,1,1,6,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,3,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,5,2,0,0,1,3,2,1,2,0,0,0,0,0,0,0,5,2,3,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1,0,1,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6700723,1,1,1,1,1,1,8,0,3,1,7,7,1,0,3,0,4,1,1,11,1,2,0,0,4,0,1,0,0,0,0,5,1,0,11,0,0,1,1,2,0,0,1,4,3,1,1,1,4,3,4,0,4,2,0,1,0,2,1,0,1,1,2,1,3,3,0,2,0,2,1,2,1,0,1,0,0,1,1,4,4,4,2,2,1,1,2,2,1,0,0,9,0,0,0,2,2,18,5,6,4,0,0,1,0,2,0,0,0,0,13,0,0,1,2,0,1,0,1,2,0,2,1,0,2,2,0,1,1,6,1,1,4,1,11,1,1,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084782,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6628791,1,1,1,1,1,1,6,0,3,1,8,8,1,0,3,8,2,1,0,19,0,1,0,0,2,0,1,0,0,0,0,3,0,0,19,0,2,1,1,1,0,0,1,3,2,1,1,1,2,1,2,0,3,0,5,1,2,1,1,1,1,1,1,1,3,3,0,0,0,0,0,1,1,0,1,0,0,1,1,2,2,5,10,1,1,1,1,1,1,4,0,9,0,0,0,0,0,24,3,5,3,0,0,1,0,0,1,0,1,0,8,0,0,1,1,0,1,0,1,1,0,1,1,5,1,1,0,1,1,3,0,0,2,1,19,1,0,0,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084783,1,1,1,1,1,1,2,0,2,1,2,2,1,0,2,0,1,1,0,4,0,0,3,1,1,0,1,0,1,0,0,2,1,0,4,0,1,1,1,0,1,0,1,2,1,1,1,1,1,0,1,0,1,1,2,1,1,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,6,2,0,1,1,2,2,1,2,0,2,0,0,0,1,0,8,2,2,1,0,0,1,0,0,1,0,1,0,5,0,1,1,0,1,1,0,1,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,4,1,0,1,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084784,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7034091,1,1,1,1,1,1,9,0,2,1,0,0,1,0,2,5,1,1,0,7,0,0,1,1,1,0,1,0,0,0,0,2,1,0,7,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,3,7,0,1,1,2,2,1,0,0,0,0,0,0,0,0,11,2,9,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,7,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084785,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084786,1,1,1,1,1,1,2,0,2,1,0,0,1,0,2,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,1,0,2,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,2,0,1,1,2,2,1,0,0,0,0,0,0,0,0,6,2,2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6646963,1,1,1,1,1,1,6,0,4,1,13,13,1,0,4,4,4,1,0,19,0,3,0,0,4,0,1,1,0,0,0,5,0,0,19,0,1,1,1,1,0,0,1,3,2,1,1,1,4,3,4,0,4,0,0,1,1,3,1,1,1,1,1,1,4,4,0,0,0,0,0,3,5,0,1,0,0,1,1,4,4,5,6,0,1,1,1,1,1,2,0,13,0,0,0,0,1,28,5,7,4,0,0,1,0,1,1,0,1,0,12,0,0,1,1,0,5,0,1,3,0,3,1,0,3,1,1,1,1,5,1,1,4,1,19,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084787,1,1,1,1,1,1,3,0,2,1,0,0,1,6,2,3,1,1,0,5,0,0,1,1,1,0,1,0,0,0,0,2,0,0,5,0,0,1,1,0,0,0,1,1,7,1,1,1,1,0,1,0,1,0,6,1,0,0,1,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8,2,3,1,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,1,6,0,0,0,1,1,1,1,1,1,1,5,1,1,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084788,1,1,1,1,1,1,2,0,2,1,5,5,1,0,2,2,1,1,1,9,0,0,4,1,1,0,1,0,1,0,0,2,1,0,9,0,0,1,1,0,1,0,1,2,1,1,1,1,1,0,1,0,1,1,9,1,0,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,7,4,0,1,1,2,2,1,0,0,5,0,0,0,1,0,13,2,2,1,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,1,9,0,0,0,1,1,1,0,0,1,1,9,1,1,1,4
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084789,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084790,1,1,1,1,1,1,2,0,2,1,0,0,1,5,2,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,7,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,2,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,2,3,1,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,0,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084791,1,1,1,1,1,1,1,0,1,1,4,4,1,0,1,0,1,1,0,4,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,4,0,0,0,0,0,8,2,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,4,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084792,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084793,1,1,1,1,1,1,2,0,2,1,9,9,1,4,2,8,1,1,0,19,0,0,3,1,1,0,1,0,0,0,0,2,0,0,19,0,0,1,1,0,0,0,1,1,5,1,1,1,1,0,1,0,1,2,1,1,0,0,1,1,1,1,0,1,2,2,0,0,0,2,0,0,1,0,1,0,0,1,1,1,1,3,10,0,1,1,1,1,1,0,0,9,0,0,0,2,0,22,2,2,1,0,0,1,0,0,1,0,1,0,9,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,19,1,0,1,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6776491,1,1,1,1,1,1,5,0,4,1,8,8,1,0,4,3,1,1,0,14,0,1,6,1,1,0,1,1,0,0,0,2,0,0,14,0,1,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,6,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,9,5,1,1,1,1,1,1,2,0,9,0,1,1,0,1,19,2,5,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,6,1,0,1,1,1,2,1,1,1,1,14,1,0,1,6
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084794,1,1,1,1,1,1,1,0,1,1,2,2,1,5,1,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,1,1,6,1,1,1,1,0,1,0,2,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,1,1,1,1,2,0,0,1,1,1,1,1,2,0,2,0,0,0,0,0,5,2,1,2,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084795,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084796,1,1,1,1,1,1,2,0,2,1,0,0,1,5,2,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,1,0,1,2,7,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,2,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,2,3,1,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,0,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084797,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6966483,1,1,1,1,1,1,4,0,3,1,4,4,1,4,3,1,1,1,1,8,0,1,1,1,1,0,1,0,1,0,0,2,1,0,8,0,1,1,1,1,0,0,1,2,6,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,5,3,1,1,1,2,2,1,2,0,5,0,0,0,0,1,11,2,3,1,0,0,1,0,1,0,0,0,0,10,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,8,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084798,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084799,1,1,1,1,1,1,2,0,2,1,2,2,1,0,2,3,1,1,0,7,0,0,3,1,1,0,1,0,1,0,0,2,1,0,7,0,1,1,1,0,1,0,1,2,1,1,1,1,1,0,1,0,2,1,2,1,0,0,1,1,1,1,0,1,2,2,0,0,0,1,0,0,2,0,1,0,0,1,1,1,1,5,5,0,1,1,2,2,1,1,0,2,0,0,0,1,0,11,2,2,2,0,0,1,0,0,1,0,1,0,5,0,0,1,0,0,2,0,1,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,7,1,1,0,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6636017,1,1,1,1,1,1,4,0,3,1,0,0,1,0,3,1,3,1,0,4,0,2,1,1,3,0,1,0,1,0,0,4,1,0,4,0,1,1,1,0,1,0,1,2,1,1,1,1,3,2,3,0,6,1,7,1,1,2,1,1,1,1,0,1,3,3,0,0,0,1,0,2,1,0,1,0,0,1,1,3,3,4,3,1,1,1,2,2,1,2,0,1,0,0,0,1,2,9,4,3,6,0,0,1,0,2,1,0,1,0,9,0,1,1,0,0,1,0,1,2,0,2,1,7,2,0,1,1,1,3,0,1,3,1,4,1,1,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6776673,1,1,1,1,1,1,6,0,4,1,6,6,1,0,4,1,1,1,0,11,1,1,3,1,1,0,1,1,1,0,0,2,1,0,11,0,0,1,1,1,1,0,1,3,2,1,1,1,1,0,1,0,1,0,5,1,0,1,1,1,1,1,1,1,4,4,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,5,3,2,1,1,2,2,1,0,0,8,0,0,0,0,1,15,2,5,1,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,5,1,0,1,1,1,2,0,0,1,1,11,1,1,1,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084800,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084801,1,1,1,1,1,1,2,0,2,1,0,0,1,4,2,0,1,1,1,2,0,0,5,1,1,0,1,0,0,0,0,2,1,0,2,0,2,1,1,0,0,0,1,1,5,1,1,1,1,0,1,0,1,0,0,1,2,0,1,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,10,2,0,0,1,3,2,1,4,0,0,0,0,0,0,0,5,2,2,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,5
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7076924,1,1,1,1,1,1,2,0,2,1,4,4,1,5,2,13,1,1,0,19,0,0,2,1,1,4,1,0,0,0,0,2,1,0,19,0,0,1,1,0,0,0,1,1,6,1,1,1,1,0,1,1,1,2,0,1,0,0,1,1,1,1,0,1,2,2,0,0,0,2,0,0,2,4,1,0,0,1,1,1,1,2,15,0,1,1,2,2,1,0,0,4,0,0,0,2,0,23,2,2,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,19,1,1,1,2
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084802,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084803,1,1,1,1,1,1,2,0,2,1,1,1,1,5,2,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,2,7,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,2,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,6,2,3,1,0,0,1,0,1,0,0,0,0,11,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,1,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084804,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084805,1,1,1,1,1,1,2,0,2,1,7,7,1,0,2,13,1,1,1,22,0,0,3,1,1,2,1,0,0,0,0,2,1,0,22,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,1,7,2,5,1,0,0,1,1,1,1,0,1,2,2,0,0,0,2,0,0,2,2,1,0,0,1,1,1,1,5,15,0,1,1,2,2,1,0,0,7,0,0,0,2,0,27,2,2,7,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,2,0,1,0,0,0,1,5,0,0,0,1,1,1,0,1,1,1,22,1,1,0,3
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084806,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084807,1,1,1,1,1,1,2,0,2,1,1,1,1,5,2,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2,0,0,1,0,0,1,0,1,1,0,1,2,7,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,2,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,6,2,3,1,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,1,1,0,1,0
https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7084808,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,1,1,1,0,0,1,3,2,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,8,2,1,2,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,3,1,0,1,1
